580.316	559.002	575.489	604.144	708.298	851.794	889.526	893.279	868.362	806.8	750.391	669.351	595.093	521.297	570.082	475.953	298.183	136.159	50.294	14.478	1.356
586.901	555.65	573.376	598.806	678.408	835.773	892.458	888.768	884.436	805.933	771.356	666.568	623.757	503.673	562.529	488.294	316.423	144.816	50.145	14.324	1.434
584.861	552.633	570.049	592.718	653.469	813.773	890.465	886.859	893.569	810.4	784.084	671.666	641.101	499.99	549.573	497.227	334.056	155.407	50.381	12.218	1.506
589.661	554.087	564.205	582.234	625.999	778.87	878.782	884.185	896.276	821.003	791.53	684.524	649.661	509.196	529.578	498.064	345.834	168.067	56.43	13.041	1.578
576.219	559.241	558.033	574.002	604.879	737.894	862.741	882.901	891.962	836.771	791.73	704.746	648.399	532.74	504.38	497.815	357.293	179.444	60.894	14.526	1.647
550.912	567.416	552.009	567.755	589.164	694.447	841.926	881.39	883.314	854.509	788.437	728.361	642.53	563.49	479.719	495.91	368.698	189.057	64.76	15.78	1.716
524.263	575.589	548.295	562.875	576.688	653.975	815.831	876.941	874.84	869.008	787.766	748.952	640.452	590.694	464.362	491.023	379.276	198.449	67.692	15.967	1.788
503.532	579.011	549.194	558.913	566.222	620.251	784.655	868.003	869.406	877.335	793.481	762.969	647.12	608.382	463.266	482.63	388.365	208.244	70.606	14.347	1.868
21.189	22.984	20.899	21.807	21.072	20.686	20.299	21.443	20.974	18.635	16.074	12.186	9.629	9.805	8.502	6.732	4.128	2.261	0.886	0.216	0.028
20.294	23.181	21.24	21.689	21.224	20.782	20.325	21.348	21.265	19.147	16.679	12.874	9.822	9.676	8.615	6.885	4.312	2.328	0.959	0.233	0.029
19.988	22.993	21.775	21.409	21.392	20.795	20.399	21.137	21.457	19.645	17.167	13.617	10.159	9.453	8.755	6.995	4.539	2.365	1	0.26	0.029
20.107	22.457	22.438	21.121	21.565	20.789	20.508	20.895	21.585	20.132	17.6	14.393	10.625	9.228	8.897	7.089	4.791	2.4	1.021	0.281	0.03
20.423	21.777	23.037	21.036	21.707	20.844	20.634	20.735	21.681	20.6	18.07	15.167	11.198	9.129	9.001	7.211	5.048	2.47	1.025	0.28	0.031
20.809	21.247	23.37	21.259	21.797	20.995	20.762	20.707	21.757	21.042	18.623	15.912	11.866	9.224	9.041	7.383	5.287	2.602	1.021	0.243	0.032
21.432	20.93	23.362	21.884	22.246	21.51	21.012	20.745	21.729	21.416	19.121	16.494	12.519	9.389	8.908	7.482	5.393	2.772	1.09	0.262	0.032
22.108	20.828	23.087	22.685	22.553	22.239	21.328	20.939	21.649	21.782	19.715	17.023	13.287	9.721	8.726	7.638	5.488	2.954	1.121	0.297	0.032
22.756	20.933	22.619	23.482	22.737	23.094	21.696	21.237	21.54	22.087	20.35	17.512	14.102	10.182	8.552	7.794	5.592	3.124	1.14	0.322	0.033
23.271	21.162	22.106	24.001	22.902	23.891	22.129	21.55	21.436	22.27	20.934	17.987	14.874	10.72	8.471	7.885	5.718	3.277	1.151	0.318	0.033
